time,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
451,,,141.84579266821774,,138.45600418608396,146.62605462115081,,,,132.37723403258227,,140.62658262102826,142.2508270960092,142.91127099470333,142.47081193029817,,140.17688103486694,,135.23650907567693,,141.34953910996478,134.39483269663583,142.641226555605,133.80216222706585,159.39880653042113,,137.87004036960946,140.67528408742814,,127.79256128126539,137.27106697134843,,123.89110940375159,136.90426750070262,126.15795400407703,,,139.91415603167468,148.58599919379117,,132.66720145026534,,,145.99810221878687,,142.29359410782212,132.76102374734282,135.8188747908396,,,135.90686150838457,136.5444068607764,150.772042372141
452,,,138.94897571943565,141.24532004164232,138.0055953265613,136.54559612530005,,133.0111506209696,136.4322267921074,135.8230572787061,,136.72883611156902,143.2886161712283,141.93335548394353,,,140.04201885001717,,133.10964684843358,,,135.13902783336175,144.16629551306835,,,138.83648873233588,137.069701202188,,,135.34514342703656,136.82925249021974,115.06649612052782,124.18270524834398,139.7535517060662,,,140.41431096469475,140.377540917801,149.11025634544552,,132.34403414839645,131.65060258992955,136.21242028746153,,140.02887498191473,,132.92738258986387,140.88842941279592,137.026722953488,,133.67060660353863,136.1765612602747,128.6361948462144
453,,135.31837512518698,,140.80472975108012,,139.67172576648696,,134.10179221576274,141.697286154753,,142.22459309002812,135.49816178251416,144.218143902856,141.43849042909858,,,,135.92183889246434,,,,137.3077750297219,146.4419913423397,135.0093564786105,158.83789644106974,,136.12479451025564,129.91835060551162,,138.22671516102665,,118.24039799110975,126.55351317979125,,125.95716191737621,,142.05112352613295,137.105619664037,136.4307600356931,,131.02646128528718,141.37603613835304,,140.90386994918492,,136.60357819861505,134.05412248126783,,138.06494842985205,,133.11352487229368,,149.88526582917407
454,,135.85454435053757,136.58946870304385,142.09896586038565,138.92228254128327,141.96419989977437,,138.60481073731597,,137.44133313532132,145.0019728724148,,,139.96362867774548,,,131.05715822069016,,,,142.4861611351437,139.07700882754716,145.53618985636493,136.37555878919028,158.1450110270029,133.198355039878,,,131.72079350767385,136.24555859144803,136.71999021946996,121.63318908743868,,139.03071385229663,126.53918397278886,,133.72422369557975,134.3838219384987,131.22434902691964,,133.54609673318575,141.55660980264804,134.9187429587678,145.50660145893278,143.1715441727963,,135.15685291590304,,139.81194288556634,,133.8597305187006,134.4083501337865,128.4989964385918
455,,133.3206361599073,133.35544277428772,145.4366464076175,133.12688801264042,139.66921914797157,,,142.5917600142014,,,138.92991680793426,,138.95655405222996,145.88557933405824,,131.2478051906192,135.53704236878397,,,142.01974056231083,,,,,130.52604438051017,,130.79162757630544,138.19835579483376,,136.699245722357,,130.99126950138205,,126.29016987311944,,138.15312112541432,137.27954687690598,,,136.53761294843724,137.18222180669895,136.07967630105432,147.37612446262625,140.87265511889933,134.78823221133598,,,137.3989741862203,,134.66428265035444,134.6976398626176,119.33775824181625
456,,138.12228454557552,136.4617293347596,,130.5249098790575,144.39591543917973,,,145.58235799129574,,147.9269305700643,140.2509915600997,146.903903292157,,135.44711197651378,,,135.50485198321857,130.70240797765683,,,138.4790158800716,146.87539969337624,133.58798077106812,,136.9246303334535,,,141.39314334718904,,137.13285968132215,128.45415134689387,131.87679964580602,138.72546211535598,,,137.4526853583497,143.3097747582756,134.39784575516123,,137.69515889518277,137.61041373383236,137.17838726988614,,139.4351919444124,130.09296468575363,136.36254982070506,137.859306803952,138.78432445925839,,135.44622334559728,,152.4973422680604
457,,,,140.42661189575998,133.66535651698402,138.8087028238938,,,142.98068769993102,135.6125463489667,143.29083219455052,137.21949969440897,147.9325238795887,139.66921702272,131.82508421488782,,139.35740715946753,,,,,,,,,,135.20386865194948,124.60770943994929,137.37207475249818,138.84082240391973,,131.3234541757975,,,151.05721503763513,,132.601171866,142.2841593241657,128.4329874166732,,,136.33330012413802,,,137.43143711707557,,140.74914093044697,139.58577941492652,136.37428119585715,,135.90412038740322,133.75390036850033,111.2192241889386
458,,142.25655752204452,135.3521342523236,141.29193496069476,133.2279308911226,138.19099255733195,,136.75053590733236,145.2333333337588,132.71679290797195,142.21565822963564,140.43046122268612,148.5905973146883,,,,,,135.30830620322413,,135.93396652957986,,,,,133.25482720945826,136.30873667692978,128.58392422306332,144.3136242980488,141.98120432655588,140.50091005156932,134.8367468577654,,135.58150600268442,150.58742045416935,,139.8521446023161,142.83842904491846,129.99980436775874,,132.7893802944101,,,,,,,140.75573836301785,136.91845362193774,,138.70949613788957,134.97305036727818,
459,143.75121751096114,145.63745804441479,136.18168004480427,142.01958254189168,131.92395091953708,142.91015395182373,,,146.2966609936443,130.3043931530431,141.77513447701264,138.5130581862361,150.29641891721704,137.25570885367367,137.3948571209128,,146.1784853538336,136.35973596431612,136.72668215309918,,131.16613802799813,142.0799562200472,,,,130.78396166574234,,,141.03364899379068,,139.82797729506356,137.70332816170702,141.75466562628387,145.7376730099676,151.06655176189457,,,,131.83666033707678,,131.92005165998214,,139.57413276862275,,138.81701317548902,139.65401674001077,139.82462220821697,137.75144801726876,139.53177507430053,,139.8770076483225,135.33139860744822,129.10293938526948
460,,141.19920267510722,135.32010767963868,143.29691897790147,132.58145768754244,151.31681960926346,,138.26848893008088,148.78944127750523,,,138.74183940616965,151.1797417983622,,144.6734107769495,,143.98235642203358,,137.72773665170297,,134.68364317840883,138.89089372645654,143.24461093912927,130.40110940246308,152.1421254704229,,,,140.33391808989262,143.41055444968924,,,,,150.91124914553293,,129.00944818109045,,,,133.10618480277572,133.09950601100115,138.97471899886796,,,133.3962020834027,,,143.15785222453596,,,136.24590633245657,143.040857134171
461,143.49004722752827,134.85107253347644,138.34979127514694,,134.22871431835935,151.09677473228766,,142.28993163884692,,127.06751625784169,140.7365418262797,139.74530302060472,151.54384091048627,137.56169082601028,,,145.40591788899752,135.34729832901309,137.01189209327507,,135.3393325705942,140.03805751066474,,131.13477956582227,,133.43229174420387,,131.1767230091954,141.44777230179284,142.1403599999258,139.20613706789143,,,,,,130.0940000477194,140.88754255346288,,,133.87009730479812,,139.62329289056515,140.06794646528317,136.43505395845511,130.54309912877392,,136.67141605461038,142.93773251366122,,,135.09065937390918,
462,144.73958570354526,,,137.7276222078027,,148.45577483325064,,146.64242107525263,139.54043198498883,,141.70619439739446,142.22710889973655,152.7993346663447,136.96372974403374,138.11068938131265,,141.17262906856087,137.26245431997694,138.1589092422723,,,,,,149.0802559567264,135.7168343067903,139.4454886998211,,,140.034923209534,139.5219151709337,147.62562186500156,149.57250970093853,132.130360310258,150.84454428402003,,,,,,,140.64983195596986,141.45565373664178,141.21958278538793,137.5606325677658,,,137.5098361164346,,,142.90030357913537,,131.91764167975128
463,147.8649356757288,,140.22783001109465,141.30289569196376,137.0489269565011,141.95983913116038,,144.9814681292221,137.81132025746095,,140.02561090790584,142.17456448862853,152.42651310080666,,,,,138.1307070608064,,,138.61116986439905,,,132.81861873609688,147.6172793836033,139.67765055819117,137.4254752259171,131.4557732562538,,137.75316611252674,,150.84314543433965,150.62352572234823,,151.23960432565684,,,141.86405192943334,138.3665069126057,,137.4999895449518,,,140.8592711724755,139.72499471626895,,142.73841504016204,137.1078048164946,,,142.23432734786752,135.14406936538668,
464,142.44965684625188,142.57695157103947,138.35476313240807,,137.0073319604519,144.37654282301628,,145.1328878061543,140.02466444589598,,140.51606184167446,,155.26543451928674,136.39166299909473,143.76624706558508,,134.5104223343872,139.99278963747477,137.87571399099627,,139.44688920243777,143.35535365557752,141.5228464114172,132.2802154583701,146.0535919836191,142.2771707491901,,,,137.11312192017198,,,,133.24864218079477,127.63838216947379,,133.69161228743536,144.7137412189516,136.91993378627788,,143.55787531960115,,,138.97327856692505,,,137.1730899657929,132.67149128769682,,,141.53369134580552,134.43905931005068,
465,,144.52189782522512,135.07775023835399,140.66889210082363,137.5194375727664,,,143.0843360205459,137.36299923018515,,137.41392356610984,,155.5771635768393,,,,,139.9414092174608,,,143.79118718634916,,,133.4974188762926,144.1355739227466,144.22182084788466,136.05218103098392,,,139.0931527145364,136.2181315825229,157.41462900953758,,137.98513167796497,126.16470029730131,145.69297307124677,,143.6492556289401,136.68758914150453,,,141.7142437580898,138.40831654094745,138.5501968269861,,143.82572533306364,136.82733994258402,137.11433381546132,140.81005852099955,,141.57275740309242,134.54373549808403,147.68146307398965
466,140.61702769949997,,132.7212702700972,136.84573374141158,134.41959349302527,144.9693947316615,,142.48998413914896,135.84156516796807,130.52532943040714,135.03171417540753,,,137.59199405161007,133.78551492825298,,140.7663397724424,137.8342181544451,,,145.57135032286118,141.4578143607508,140.66253616024528,132.1535118801432,142.87175059002473,142.15676522013126,136.70390401583487,136.7838907426012,,,,160.48805173882693,154.87826059130714,,126.29697647188948,145.95739097284292,,144.45351153816625,135.09371397517066,,,140.8719796284758,,137.59861949771502,,,138.60100423055138,140.8386831161899,,,141.6199533680721,135.15716228916276,
467,,135.76700507969275,,139.21378401052957,136.99982175560297,136.27754165112788,,,129.90515911671972,132.57539196389553,138.13482294545557,138.1297646163394,156.70631638270433,135.77272878655546,137.06602277461312,,140.235509980372,138.32276024710023,140.63596129138682,,,138.8800651715867,139.27680637094903,133.10857447530478,,,137.4845983135291,136.74121184180913,,134.50432592111608,,163.8180427004323,155.0125696614444,142.3476124460832,126.34695565355736,145.5346508031352,137.1096640223347,139.2541318612379,,,140.0597765021699,,136.89183027379408,137.7786488266218,139.2837436908568,,138.70418340348013,142.74175077750388,137.86587030341286,,,135.36503539905655,112.14332461718358
468,138.89286205635798,132.31520359613597,135.36648200695586,141.7033752166924,,134.43982099563004,,139.5432180728696,136.85261657822906,132.64870296124639,,136.8378155428629,156.60242871034882,136.67767372911408,142.38321946238614,,139.9507759014239,,,,144.0554313204129,137.9432741001601,,,,149.07461738204873,,142.15919450021232,,139.41340529084107,,160.5243809412664,155.2785151267551,145.53537690290918,126.889351763591,145.53433910607768,142.02374554717613,134.00202436367118,,,,142.1556111014855,134.64373142553129,,,150.6178466736875,,136.75736628329096,136.65309691062947,,,137.39885372757487,130.1389773474313
469,,126.55979884094795,132.78251062125733,141.11690096305554,,,,,,133.52060340801592,136.2361657464781,139.7709544206932,155.5104553533921,,131.1812451253857,,,,141.68026877362533,,142.6906303736374,136.59564678709947,,135.28024193170626,137.0704265892365,,,,141.28389233575098,137.85814689827006,135.9290159456331,,154.53717050491483,141.6746045653852,126.59368753108336,,139.72931501536425,,134.2211603548368,,135.83489921759303,146.2871675850377,136.53312893488282,,144.21997323206548,152.06416466693102,,132.61400186411097,136.37551107826675,,,137.9117000792824,
470,140.93959366850754,130.12193533422092,138.4033850872859,,,141.27532067933785,,138.59092200034027,,133.6586510705994,,136.33561686469824,154.44292485709124,135.92414482415074,139.07150672940372,,134.7641672114407,,,,,,,135.45058556008325,135.3242236769669,145.23109824368123,,144.6586374996049,134.7077429990728,139.1479709842173,,154.053249106131,153.85586370392105,135.51901798616504,127.34962240202776,146.04020651742192,134.3488432707762,136.15129538184812,135.04132358999354,,147.2177857003976,,,,,142.2395264864125,138.708109571048,133.1399286081133,139.51741157618557,,138.65825085458545,137.84810443788666,151.07722264174606
471,138.10187900298405,,139.99943407105332,131.77394520625728,135.51234384775924,,,,137.2540555028655,,141.9457976456679,,154.10286919311707,136.0851733502443,,,137.7464181538441,136.72594728409098,,,141.22220453413868,134.80736143056038,137.9796464961931,,133.3886842616256,,136.00118655197593,138.50530282099126,137.99909873291412,,138.94600817225435,151.00441355423254,,134.7039260095693,,,148.3675358995923,140.98921313137825,135.28512137785194,,,,,143.56306463205544,143.5339769042078,137.42011980494948,145.62375353545352,135.97017464619856,138.7316633100483,,140.1279577152284,138.816734023564,136.8555959844431
472,139.850001192313,149.62210862869395,,129.34251492115598,134.11873768640316,140.693659541713,,137.0519354056548,,,,,152.69516421874394,,147.12053693666107,,135.87448734100624,136.47028358945533,139.7032748856648,,144.52016270225477,135.1667599288541,136.85464978129508,,132.22220475899974,,138.45988223115978,,,135.74383531876407,,,150.0595914568494,138.31840854521323,,,147.59622087220026,,137.52663327592313,,143.4427792022857,,,145.4223991566509,,139.79214716994525,,137.56272901843508,139.008485276689,,141.24566760071446,138.5881903314588,130.4795557230114
473,140.081535773531,144.43482971357201,142.00815783143875,128.6630447762143,134.38535650680095,145.81444152057708,,133.5388785027484,144.94887488956587,132.2020574122158,,140.37770341469547,152.31923052565264,136.26258820035005,144.7294805502413,,133.74946150665372,137.86734493499972,140.7813284123969,,,,,133.99696062019825,,141.0656353295932,142.757005373262,,,,139.20389123164318,144.5669475160107,148.02329846690776,137.86053122825095,,154.56002839477856,,136.08720305557136,,,146.6378513106926,,141.67860556367654,140.21843453629432,,135.00525053724616,145.0715999642053,136.86805546735965,,,143.30826541299206,137.83995017432207,135.38043232411619
474,136.9287314244286,,,130.1228479082283,,149.64624351226183,,132.6876546732444,142.29832412291833,134.86494656920723,143.11823199264944,142.10393234797326,151.17395289601646,,137.8647456658371,,,,140.26741947532184,,139.30519808672074,141.730816334545,,133.63888941263093,,143.0596965295867,145.57464543964323,145.85197112965213,143.9252876128544,135.65069427038443,140.54226171351598,142.0309420356548,,141.70425572212258,,156.3043873680077,141.94461920287637,135.70200255706845,148.1356630869577,,,140.57285146468803,,,138.62066200021448,130.7816985603624,,133.86271424523017,142.9384501921039,,145.11936581901534,,127.14007837755052
475,137.14454939658054,,145.23260152635874,,131.44156542742283,,,,131.9926500903565,133.1256342063434,140.28725411980164,140.18123242262843,150.485027567927,136.48596073327212,137.28539269649397,,136.274394593151,136.78965558306882,140.7606833482462,,136.7596159363359,142.21003376528415,139.24303345527827,131.58680512680976,127.56792624464438,140.68623463892862,146.72721134368953,141.75436305540842,,,140.96890530860225,138.27737255620423,142.71379349845236,148.62548779111063,,,,134.83605280259778,,,144.67724492674944,,144.1901169622241,139.71156599619633,138.95376226247578,135.67680063030733,,132.65994788560513,,,,139.07590969335067,
476,,156.66415701191306,,133.82734807472303,131.33443385971418,147.37903648273303,,133.6660159401771,138.46306733559746,133.69839711043855,,140.5002521887532,149.68580937659874,,142.24397035577218,,,138.37352243578601,,,137.23263713690008,,140.505955346365,133.42924743894133,125.95600379265129,,,140.933585196077,141.14563512448026,134.97125444177664,141.84302147692117,135.10257825111032,,144.20821882003398,151.72558707918967,153.60297060132385,,,139.1136121740127,,146.05004670118151,,143.69920958645758,135.60998867417254,,,,135.08868070328066,143.3891139920361,,143.3886580079365,140.0095135997074,137.02225166757466
477,139.49637382183383,,,,,148.0751790971341,,133.54278797534795,145.78697797003343,,138.23222598572767,139.74110434051565,148.49927841398838,138.3711681740828,142.24802479968056,,141.57921289254472,,138.06548425944075,,137.85938869436842,139.63976382519763,,134.68204759714087,124.65122895584432,137.7942567858687,,,139.65554962211954,133.91409715613077,141.82425209727455,131.7845039705061,138.53794178691294,139.9259546815539,151.71592257908316,154.39494864505392,,136.61596784029115,140.99183761701866,,,,,136.50666172649306,144.34538650355438,145.68057291671153,143.90246029330052,138.44424859123114,,,141.7441016386083,,156.76026469066323
478,140.23702562389164,,136.06070351565336,134.92637885368666,133.95155256108848,147.47942297156763,,131.99259209065212,,131.5017686842157,137.27637890454662,136.82201448764343,147.6073990739167,,143.67070333227204,,136.34868666916967,136.9589078822215,138.78771780045028,,,138.81538757523683,,135.41001538563373,123.13317237797474,144.77115976755312,142.1281103361569,138.3139093134401,,136.65477332047004,136.86328236572712,,134.6988951941197,138.51422533376376,,155.36356029666575,139.98029010026556,,,,146.09246756812348,,139.91607211292734,137.86746065770447,145.58054716195932,,136.03416186281487,136.65289589408727,143.88403741290782,,139.16126132800872,140.67470520915188,156.11452492761828
479,137.55567041203307,142.32840418293185,133.67751730823434,,132.41204721543187,,,,137.63629860395005,136.75141805412596,,133.81917990607872,146.62252899193246,138.72157399951186,138.938155002069,,130.85659472841712,137.38147911486126,,,133.71367764523202,140.48121294394053,,136.51427668542684,,137.7292805150927,,130.15757628953045,130.88256145674941,136.81128137398446,,125.56540615483802,132.12815607635264,143.74649128745926,126.7939816190763,152.42376951320804,,139.79321733775166,140.42943156046087,,144.50505296382093,,,136.33055048805616,,141.7597472686232,136.0924570381562,137.37299116828783,140.23234223222326,,134.95745423151152,,112.89321811260398
480,139.0733867260349,,,133.64669305701523,130.20629769651987,134.418191319654,,135.28728520543268,146.785306913777,139.28143865851882,,,,137.9219905752792,,,136.43622545409622,138.60053636460526,141.09410346438185,,136.6286038561672,,,,121.27999052276829,132.65001710900762,132.88380367804874,,132.49124957815752,138.08440913534866,135.73555241438964,122.34755307446416,,143.80112122258814,127.4938539871992,,,,145.1150450424812,,136.41716477997784,134.71125082534581,,136.67146810929887,144.06159649410804,147.53490741281342,136.1006016829087,,135.83973281787164,,132.11420122933367,,150.6433373424521
481,139.65783666390084,137.74961263823903,,,131.992405530222,135.56544929887448,,135.8578937528506,138.97734685167148,139.77868769611706,139.08667590951663,131.63177142304923,144.41471861648998,139.03461492400058,,,138.57479890650518,138.21408792843695,,,132.49916063399766,138.51397568811447,141.7997778188918,137.71896960566673,,,,143.20003220727529,129.0606649363782,140.53057833619368,136.14108046917704,,128.28784290610878,,126.53673123323746,145.39157333429708,131.1753937049619,,141.87272528810544,,136.0293091958489,,130.7985000510635,,141.6647564722045,150.89766149501497,135.09370110509465,134.4943201184129,,,130.45712766385847,,168.85131379091132
482,140.6513863941794,136.78974233518252,135.74351415982136,,,,,,137.55353718549446,139.01097570310301,141.29663975621423,132.936322605615,,138.96939172983974,,,,138.72886101893346,140.15347697654684,,134.10319993204837,134.87324598776186,143.485512282125,134.4690840501096,119.59550789703478,131.5899986533865,133.40991357674937,,,147.27315788456082,135.71628328103688,115.89982770180193,125.81358539583977,144.14833161961167,,,131.75798303935684,135.68639267080704,146.30315746901226,,136.15381325375236,,132.30115736312615,135.86549990242267,139.36383338542834,144.40159374024955,,137.60244469933258,,,,141.9318035328638,
483,137.92383792739383,,,141.65020994583847,134.6992666410471,135.15708748215548,,136.81738361413235,134.22246793268644,141.10865773404103,144.19700040254116,,143.45855432577892,136.88271453900427,143.58889052928703,,134.05185318203385,,140.05451521827936,,,,,135.146140075573,119.2513843849225,,,140.06184658714454,132.81157406749603,144.5608412484971,,115.83687027643859,124.26238489512059,,127.40203171048448,,127.74815110814222,134.25364805290428,141.9956834208495,,137.38446056835485,,133.30196368425828,136.63861363293773,138.58691286312595,,133.96517958834693,138.64739330349278,135.9765941170397,,131.33318730949406,142.77909425552986,125.73049940939613
484,,,140.38034489927773,142.48052882070678,134.70511608324193,,,,,141.26882882933316,145.08322221708218,136.02877697428673,141.78629183766512,137.2885420407016,142.61762475801703,,136.22172385523422,140.29173357865832,,,,129.6249719532446,143.53745351755387,135.73690252758402,,,136.1052171552807,,,141.87102579505947,,118.76723879769176,123.35634166777328,148.57933467241998,,143.87631178053007,131.11027053411607,134.51359171015415,,,,148.77292070759444,135.48909759428534,134.34713259611303,137.9039292743739,137.42583825866322,134.7596098287585,,,,132.87857910012963,142.08505514054934,139.60137277440995
485,143.84566811415067,148.53581474413983,,142.51834048004108,,135.48117715174786,,134.87793162279252,128.98643642455895,144.42760183685414,147.0307430108388,137.62712474936868,141.00081410414822,137.49541963479697,,,139.92536391870675,142.00623522029613,139.72744079415378,,136.74103936965392,,145.23872807738482,134.8310964851856,118.44113203941356,134.67657038494156,,139.72418137139798,137.74824178973603,,,122.41291967235689,123.26692648229957,,151.70223310037858,142.1377960591235,125.06429834044108,129.1547269888569,,,130.65368926773002,,137.222549336233,133.50216838471707,,137.36134980377537,139.07792111007495,136.7089324470207,135.62966382132558,,,142.36144566941076,135.67539784558616
486,146.4003540481141,143.60072528480197,152.15303352611429,141.07294871075962,136.64141267564935,135.2945038049339,,136.87217705600833,,,,138.2144122613513,,,146.13121116439856,,137.2211230833915,142.13674534747418,139.0812451689257,,,134.06238788403988,145.11410560161877,,118.39486817324139,129.70468216066496,,138.36482336317007,140.03950231525582,144.56371567398386,,125.82092024262823,123.29478145734805,134.35980815555922,,142.74828248344386,128.1660191363447,,139.3119304413634,137.58023883213284,131.25594532854873,147.84736701873078,137.66388103350704,,140.07677950667357,136.91942825107583,140.25019866009575,,135.83829187640683,,134.12966194913113,141.98278493644173,152.6827747403257
487,,134.55617576170948,158.0947860013955,,,133.21844393779034,,135.4405386505792,133.31636799032722,145.10755439596053,142.07091009629104,,138.81581793543725,,141.0877083777688,,141.6637573302605,142.2357157059044,141.857467420417,,133.82849265555097,137.0349183836203,143.30112382362466,135.52630914160508,,125.539448487915,137.6352826375108,,,149.36459471613784,,128.80808079641184,,,151.69121344629272,,125.20835078955655,132.35040314417932,135.39133754439447,,133.5425682222189,149.0807873241487,136.20532086633835,138.77801563517087,141.5363220731109,136.4246109526246,,140.79574391509897,134.76434715094183,,133.6278096486536,142.57709157971973,128.45211534564496
488,147.41068631617821,130.01784217277506,154.5170748619819,,139.43361600849093,135.59203803453974,,140.49644117244162,,142.67659223511998,144.7656185833777,138.2373110829863,,,,,,,,,,,142.88199800633856,135.97780154313816,,132.01270509859168,,,138.74386422242193,,,132.05942206081988,124.31248312355157,136.700666972601,151.90933219964367,,120.30330463839114,127.12614298514112,,,135.3758527487945,147.58265233800574,137.31826533448347,,143.7645792282171,138.6197493876507,139.42506668289025,,136.49405242939764,,134.21231299649335,141.99117900633948,116.1820202387062
489,143.39333764276282,134.44392705055873,151.06696864084498,144.60519214738497,142.31393683967974,,,135.44745549319435,136.80344857119726,,145.03937813176336,137.3553247940451,,,,,,142.28494033194292,140.74647076194586,,137.1474871301898,144.143494640955,,135.37141337914446,,127.43664746581625,,138.56866176482524,137.38204082228458,151.6582020657223,139.01674097905678,135.51645352009336,125.95659374524352,145.25136096524966,,,,,130.1749271924296,135.44490023059478,135.74205458028513,,136.80970388554465,,143.64563496871597,138.07496366024344,138.61215973126124,140.26289038028906,136.19336337367673,,134.29701738148577,,138.683029525241
490,,140.9857244275043,146.50744292020659,143.80199883412288,143.4259398880008,,,136.97501497185232,135.91210894050425,142.34824161352034,,137.4059962727512,136.119387432636,142.49874001608558,151.65798123382666,,143.71606205820157,,141.2439008130127,,,144.00758653826742,,134.98898581518176,119.3130128732794,128.56491860865538,138.5171652418078,141.0635516083332,,149.08402153265638,,,126.67391443868675,146.0279848281574,,142.05426685068073,126.04518330978233,,136.6641984867307,,135.2019535817127,,137.82562820684916,138.29310896259503,,,137.79985021537,,136.7685655696407,,135.44984581613497,143.02720214941138,122.37664280075883
491,144.6943559274875,132.93646026923736,,,143.15033672523984,141.8550402316483,,134.9427331221814,136.62179010880268,144.71316048808765,147.0043009765312,138.88136474753222,135.30514462267305,142.12678865490986,,,136.17062914348716,,140.73740629260544,,,141.8503664738334,,137.9615813614316,,,,,140.20243819557734,,138.76556332990546,142.2030422114573,129.85775788169107,,152.13586835115083,138.32747141082552,,139.79389604959724,,135.56951905324757,,,139.30951192591797,140.72714920359223,144.5933370458297,142.35389665293866,140.50843434843867,,,,137.07066414699898,141.46224972495128,127.39704016501422
492,144.45754484980716,,135.11856756682317,,143.68239015877435,,,136.9887281642526,,145.45804213347978,,141.81967296078267,,142.08966644417066,,,,142.37708686350163,,,140.03530912115951,140.5223370604253,,135.67458359000378,,131.8829582606604,,,144.2354711059801,,136.04103937585805,145.0506290858418,131.9920814575359,134.32013334481897,127.21715315694041,138.5488597871701,133.248054364944,135.85409031615328,142.18281324759857,,136.22154775892443,144.8301002318511,,139.81540676115773,146.99301629686278,140.23802783997053,134.54542040470923,,138.80286282042266,,138.63697250441916,141.27133234017077,152.0282504379598
493,146.18807494492978,132.468574457834,,140.8342547498936,144.80118611574642,,,,135.34600810244538,143.6702175519204,149.76353262302314,139.74423407869966,133.9212868383947,,,,,143.35306311342865,137.12107154482803,,139.790973904106,,,135.1330210519372,122.27802595813115,126.70720073497196,140.79474436556455,134.88119056613624,,,,,,139.3821428442016,127.3632577336316,137.08133633451155,,,,133.37051205061607,,149.80696097216583,140.1426639265248,142.55148285055876,144.1656428993888,135.44743142244886,134.8152790081226,140.40691204373252,,,139.0614239027748,143.23727953852566,
494,,134.12750373118868,133.55789573374798,138.74397833341976,144.14698920630047,147.61254151721428,,,137.9064787674779,145.91754605298667,,,,,143.77744933526324,,143.9803074141511,,136.80609426569143,,,139.59734793825143,143.43427556235568,,123.42489699448795,129.57177690796237,141.51410095842425,,,152.38787063362838,,151.67080342000335,,142.14392331743022,,136.7381443514284,132.393217303703,139.339797727354,143.04482207347797,136.8205251697088,,,140.77376230089055,142.99517268524576,142.6968841664357,130.5010801030884,135.79647180712746,,142.78799242882258,,140.19577684076674,141.56218439310808,124.40271640795869
495,143.31367499491307,138.2840327812227,138.95888587914078,138.93461689743637,142.48665670914556,,,138.37849417474698,,147.67365597934077,150.46854649605265,138.3116075503202,131.8704241859342,140.11546441589502,147.84800277097554,,143.8879036601354,143.25670519756937,137.95774583183496,,139.6930751435863,137.9715969876383,,134.5912783282689,124.67727715013,133.90178688836156,138.72290768454664,,137.2091156778079,,,155.00719225416324,140.0571971310842,134.5062887949587,126.88717378318502,137.78756655494084,131.38988434464417,141.81763327457412,146.9708881107078,134.7568271844878,139.317894977932,138.71965914082855,,145.04214494226485,,128.8237507571591,136.3202141425531,144.37291183000244,,,,141.87604635722806,125.69298044040582
496,138.2902725254065,,144.44514152616813,135.38441035816604,,,,140.17259502094424,135.5611957934469,,148.39401094109374,139.17719833281575,131.052940208842,140.19731457444755,,,144.99235219764407,142.9081983745985,,,,136.29024959701206,141.3174922991563,,125.73419424406181,134.42698252876912,,129.18175485489434,136.68100952839148,149.03167202899255,137.10139746833673,158.17574577725108,142.82794493564865,142.3568327291119,,139.6964875923481,,140.42379621106252,135.86902777970707,135.1755434680059,140.12429058775348,142.3694541541882,138.34253324652082,144.00735437120335,141.8792390985221,,,142.75877395227448,137.91275099409225,,139.5637636969149,141.23125125980894,
497,141.72315845125675,132.918878098899,147.6788461497022,133.3516380686618,,131.87925052328492,,139.1496563025543,134.0418798450691,148.83651373462385,148.09351606841906,,130.22168879459545,,137.50118527601722,,142.10599508024077,142.1883557912921,139.09914163173036,,144.5710209849554,135.71270938038361,140.10283341305814,,127.48089188289458,131.62107448997327,140.61814336119377,,,,138.54025054292725,,145.6522186034444,137.42512260180416,127.187740112542,,133.03364887473833,139.79058183227443,,,,,139.818100610376,141.86196568545955,,130.9312444885424,,,133.73485796484294,,141.28043612214196,,
498,145.88056493048424,135.40251149476958,148.6042405544022,136.25006873296303,139.3905553189147,132.9667530250058,,,132.37961895141396,,148.55277652294308,144.0732097792621,,140.01110692261267,140.40527338404516,,136.99010875207176,142.1203735663274,137.84895961918974,,140.3199800055966,138.57437738520738,140.6665808066782,133.30649064427357,129.01777204975315,137.31915842456664,144.13273354454185,143.7504718817877,147.2144383576439,141.56881363389854,,165.760469030221,147.11353409846816,140.59337368713173,127.35682726178146,142.14258643090446,132.42020714578052,,127.81917353922502,131.3871488777568,,140.9169167009421,,144.79858130820224,143.83389350986403,,137.98081346615342,,135.47693350701147,,,,167.66600073862858
