time,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
983,150.83864,155.50761,141.78793,145.81883,152.24223,149.69455,146.6843,150.1868,147.87106,155.67502,152.35446,148.06802,132.17944,152.29292,144.7427,143.46213,145.82373,152.74652,146.90907,149.81927,150.81941,149.62881,152.48227,146.19649,142.12518,147.85262,154.28976,149.44594,143.47108,147.14049,148.69687,139.43835,166.74808,151.4116,135.20335,149.21346,143.24733,149.9616,149.8139,156.66307,149.94179,149.03137,149.86966,146.10994,146.38428,147.39862,146.78981,141.68105,149.62941,138.93814,154.49792,146.95685,147.87018
984,145.27303,148.64212,146.19638,145.39317,150.41084,155.79712,150.61516,150.007,147.64377,154.86389,152.3849,152.99303,133.83229,154.04045,149.27188,147.01848,151.17117,147.8,147.76912,149.5705,149.0605,148.99861,148.20987,146.27818,140.1222,157.06944,156.21593,153.01166,154.62154,147.22557,150.226,142.21214,166.75005,150.1325,137.29315,147.4019,149.7129,146.733,149.07782,151.5168,152.703,149.94617,155.59871,146.94142,145.32617,150.02089,149.11916,148.54924,153.7035,140.86853,158.22157,147.4881,148.06006
985,142.42569,149.76677,147.62694,147.42401,149.95119,153.71901,148.67644,149.74704,150.61453,148.73329,148.97461,150.12024,134.68306,153.41638,149.20076,151.04263,150.96863,152.11221,149.13046,151.998,150.52296,146.32018,148.95416,152.4239,140.31982,150.73862,155.19559,152.98839,148.31932,146.89595,150.56389,144.6989,165.80081,154.21399,142.19807,147.24707,144.33643,150.54501,148.57065,152.67722,152.834,151.94693,152.41438,144.86302,152.84317,150.28339,150.47784,153.52992,152.93456,139.25189,155.92752,147.52724,147.85187
986,144.86142,141.80054,143.45378,148.60101,146.5414,155.63582,143.9415,151.51997,150.7382,158.90735,147.10289,149.19499,135.27786,153.35213,152.42168,151.70679,150.78786,153.98509,150.51237,151.20915,149.37257,148.02121,149.18465,151.75206,136.8036,152.02747,151.97884,149.97438,147.98633,141.58063,150.38623,148.07993,165.00032,152.7435,136.53447,146.51633,149.89926,146.86075,148.74992,152.98512,153.23642,152.9765,150.27106,144.08171,154.31703,152.31198,150.2244,153.2529,153.61876,139.75726,153.90404,145.6912,147.95668
987,146.7176,144.92213,141.12767,146.55106,145.12488,160.29597,148.33133,156.31123,155.21944,150.6212,145.71396,151.60085,136.97055,152.24327,147.63432,146.34822,152.7498,152.05663,149.67746,149.57048,149.04536,147.85866,147.7738,148.00543,135.99577,149.22862,149.55473,146.42625,153.40083,136.40347,149.42741,151.38803,164.3595,150.50798,148.3996,146.99661,147.55531,146.40912,149.08339,151.36238,149.64403,151.76762,151.11034,145.66995,147.25282,151.34364,151.6192,150.66693,154.9363,139.55856,153.73021,145.44066,148.33105
988,148.98648,140.37823,140.23532,147.18922,148.23375,156.7899,147.89114,152.31325,147.30496,161.17911,151.76633,151.61604,137.13332,151.03636,149.43475,148.09529,148.83641,151.05403,149.03387,146.88916,152.95363,148.3412,148.17625,147.14722,134.86176,153.28902,149.8335,144.84546,152.26826,138.5828,147.13281,154.65161,163.29105,150.3847,137.07266,146.87318,147.56212,146.61382,149.50189,145.10751,143.47327,151.83696,150.75377,148.76793,148.63829,150.48389,149.50844,151.70702,153.35121,138.01137,153.39777,147.54283,148.1086
989,149.30067,143.44493,141.77179,147.19046,144.46092,152.73102,149.98293,153.72215,145.62581,156.60838,151.0128,148.17212,138.123,150.95647,152.3104,150.44115,149.13745,148.21262,148.2974,146.26213,150.83699,148.02248,150.52365,147.14102,133.03537,148.5566,150.48831,146.21568,145.12997,132.16127,149.37735,158.26054,162.05951,150.99174,161.65996,148.60168,142.63826,151.23665,149.51067,143.45413,143.35709,151.29549,148.28413,148.64735,149.51735,141.3347,154.84894,152.87622,149.44286,139.43497,151.79648,148.33002,147.8146
990,145.44633,153.79997,147.11528,146.24391,141.56007,158.49556,148.89989,150.59332,148.87761,157.70808,147.12738,150.18413,139.28456,150.90936,146.16013,150.03096,153.16147,152.33658,149.97742,142.64165,151.96251,144.26552,150.25603,147.32288,132.70667,147.23715,153.21353,148.67052,148.22885,144.66438,149.25912,161.2305,163.59793,148.0222,155.26846,146.17429,145.3341,156.71426,149.36293,149.41891,145.65776,150.62914,151.1974,150.70746,145.82338,146.75948,155.61082,149.96661,153.3429,138.37413,154.33563,148.36485,147.47789
991,144.77231,150.52513,152.65527,148.3991,139.77592,147.54642,158.63463,149.94756,149.32927,158.74007,146.64252,147.06334,140.39832,152.48576,146.90874,149.99251,154.4582,148.5996,147.14716,141.02661,152.94247,148.8777,149.49576,148.69656,120.4627,156.04388,154.0839,143.99654,140.79646,137.33694,149.79187,164.68732,157.35126,151.11363,161.55746,150.63861,145.62323,151.9869,149.22905,144.1346,147.67992,151.47792,148.70961,145.31914,149.60376,149.8367,154.21297,147.47601,147.44794,137.94087,151.67886,149.36453,146.85999
992,146.66606,148.68098,153.26073,147.07143,144.02437,149.53255,153.60979,147.56377,148.9973,156.34435,147.01141,144.91002,142.09866,152.0545,146.5559,150.43817,155.29128,153.63222,149.99265,139.55371,151.65427,146.8971,149.39351,149.30254,130.6062,156.21028,156.15727,147.65881,136.51314,143.92233,149.59503,168.51953,155.31662,148.6469,156.93506,148.16199,147.15971,153.16054,148.42177,143.34097,147.72015,152.2996,148.21193,142.80693,146.09361,145.97144,152.984,146.63333,148.72949,138.09187,151.3021,148.05586,146.38742
993,149.23582,149.07939,153.94754,148.78752,145.60426,151.97592,148.34566,153.27487,148.92274,150.31725,146.92319,151.23573,143.13689,151.20958,144.56966,148.39545,150.77908,148.66084,148.08449,136.60616,149.78035,148.23187,147.88474,150.05132,129.67471,147.50589,156.32462,155.01195,149.80125,145.65387,149.51337,170.88803,153.43002,144.89465,161.53542,150.61598,146.90567,147.42448,148.58026,149.90569,153.18176,151.30563,153.68616,142.52063,149.34454,137.05539,153.58388,147.83592,149.13417,137.83649,154.17422,150.04965,146.34668
994,147.61674,149.24055,150.65569,151.32571,138.02438,156.3572,148.36945,144.48793,149.0139,150.04372,146.2477,150.61336,142.98643,151.16075,149.84422,152.0784,149.21336,153.93498,150.36208,138.3836,153.20187,155.92947,148.99521,150.1175,129.35786,142.12395,153.06502,155.56952,149.9283,145.80867,149.15866,172.31154,150.32373,150.72249,161.9627,151.92346,141.09767,147.60349,148.63208,149.96451,150.00528,151.07373,151.71683,142.15434,150.23326,141.80847,154.07712,150.57225,151.25684,138.08762,151.65834,147.41405,146.48206
995,149.5476,165.05603,151.8202,147.30452,144.1947,151.42096,146.65652,147.03606,146.02815,150.08694,146.60895,150.76147,143.68713,151.24118,149.39725,152.91286,151.82578,148.50465,151.85861,148.37386,154.0526,157.82858,149.99084,150.10588,128.78587,146.91173,150.85823,151.55484,150.03662,146.46875,150.37634,171.11864,147.77383,147.07474,161.90283,155.18105,144.49603,149.4833,148.66522,150.03966,149.17506,150.19331,150.52592,145.41846,149.71057,150.54448,153.72249,155.10948,150.38208,138.43343,149.9294,148.18498,146.91933
996,146.84447,149.8673,149.13354,149.60355,141.65901,152.93669,147.92401,147.86578,144.97067,148.6889,153.15433,149.40483,145.78906,151.10216,150.07245,155.90477,155.27087,153.80762,151.14603,138.15414,153.28224,149.49222,147.7866,149.76668,128.72557,147.13243,151.64131,145.39606,147.2732,144.8626,144.82361,167.82826,145.43132,145.407,136.67506,153.43372,146.25548,151.65065,148.71732,150.03061,149.77164,149.37724,149.87456,145.45212,152.80246,153.90529,148.35634,155.52664,151.24239,138.54135,149.16508,148.16586,147.54073
997,148.62459,150.02983,154.76239,142.87083,143.5582,149.625,153.06284,146.64397,147.53572,143.49861,151.67188,149.90181,146.79271,151.053,142.406,150.57375,160.86423,153.05635,145.02559,141.47992,153.84085,148.54861,147.95752,147.85574,128.43741,147.50179,149.64342,147.50316,149.19853,147.95305,145.15335,164.63943,142.02051,151.78885,142.19511,150.14421,145.64352,146.76718,149.21313,151.5762,152.3223,148.99614,149.46347,145.73862,149.65802,153.16699,147.93344,150.47372,149.29234,138.70953,147.79765,149.61517,148.29605
998,148.90396,152.5069,154.07722,149.71385,142.65619,149.25937,146.32828,148.06271,149.91586,149.02983,154.32802,147.45055,147.2636,150.32133,141.03264,150.05809,155.80682,153.1808,149.36823,143.09508,151.96252,143.20299,147.7713,151.88457,128.73042,146.93474,150.60971,148.98575,144.33871,145.9329,146.02118,161.4908,140.37871,149.23524,135.92493,150.54674,143.24501,146.89214,149.10173,151.31985,155.9846,149.80806,147.94185,149.9216,147.687,147.66853,145.40936,148.41812,148.38542,138.8881,146.74586,149.72395,148.7584
999,146.40819,155.2872,150.16928,149.61456,145.81566,143.67664,152.67181,145.39291,146.23297,146.44023,156.42073,148.86946,148.44502,151.42981,148.3655,149.89069,151.85123,153.33702,146.95918,141.66005,149.63321,138.6135,148.23897,147.3087,128.46504,151.2809,148.15094,145.84917,149.52261,145.36954,144.12642,157.56256,136.53224,146.03381,137.80911,149.4665,136.09666,147.94344,148.95958,151.23492,154.99991,150.25252,148.58588,148.7921,148.13364,138.04492,144.3893,147.20624,143.5024,138.68613,145.79463,146.37764,148.93024
1000,147.39279,148.15706,141.05554,153.63832,144.41287,149.53043,147.06377,148.76968,149.07076,151.29231,156.09624,146.84718,149.95874,149.77344,149.30724,152.12698,149.90303,154.19293,149.89166,148.1676,148.7387,148.82121,148.63628,145.9315,128.72556,145.6976,148.46524,145.7373,145.3759,145.49182,148.87097,154.94492,136.31688,151.62427,146.91779,150.2845,140.85414,150.93169,148.9391,150.97379,159.04175,147.78131,147.07185,147.02815,148.58311,148.6017,148.06528,145.93985,148.35065,138.35927,144.91779,151.38936,149.25221
1001,148.22816,148.9423,149.75122,155.4673,147.00285,140.32454,147.40375,147.99657,152.42603,152.10674,154.00546,145.81165,150.21614,149.12033,152.28476,151.21262,142.32016,152.2775,145.89606,146.67183,150.2523,140.44429,148.44072,145.91422,129.39865,151.81468,150.84229,157.54492,141.382,146.964,147.30356,151.46089,134.84592,154.76543,137.25635,150.77446,141.4272,148.85289,149.63216,151.2734,158.04326,148.7212,147.01595,149.08664,146.99211,144.90674,144.55452,151.20625,143.16693,138.22218,144.93385,150.12613,149.06847
1002,145.07512,142.16133,139.41245,151.03978,143.62082,149.38902,154.08151,149.90324,155.349,152.47122,150.8264,150.49539,150.96864,150.9427,149.41151,147.28563,148.33824,151.71648,148.29045,146.31711,151.95705,148.45955,148.52519,154.98048,130.2414,145.1223,150.34619,150.38745,150.47269,143.39403,147.1122,148.09592,133.49347,160.27188,137.09814,151.09734,139.93317,152.00398,149.85344,151.15688,149.7103,147.66724,150.39735,148.76329,148.99205,149.30856,145.33388,148.81882,149.62103,138.38406,146.55461,151.0773,148.65663
1003,142.94669,141.14865,144.28445,141.06042,143.67065,146.99467,153.29967,149.96103,146.31732,148.7817,152.90909,149.82649,153.01913,145.30501,152.13438,147.40463,150.77403,150.97987,147.57698,145.38951,150.02878,149.05257,149.67389,145.04422,129.93102,146.27206,148.55324,158.06754,150.20796,146.38869,150.31546,145.27652,132.33755,161.45381,162.47647,154.16742,147.80128,149.17757,150.6978,152.16437,154.73248,147.88599,149.267,145.12868,149.57776,148.27751,150.09381,149.43794,146.74803,139.0294,145.32724,150.19724,148.2109
1004,143.17285,142.76178,147.41682,142.57187,140.70825,145.08138,149.03307,146.19893,146.41449,144.73991,151.92848,151.58765,153.35246,146.3093,149.73868,153.57336,152.30125,147.06163,144.89836,148.49411,152.33359,144.68404,149.67189,148.01463,131.92366,140.95279,151.81007,157.15921,152.23904,148.35977,149.9356,142.3387,133.33943,151.2722,161.83139,151.3618,147.4181,148.68549,151.60599,154.0522,145.78543,147.66887,151.98358,145.77892,154.31134,155.33524,151.43245,149.8394,146.79616,140.23726,147.79591,150.89725,147.26256
1005,148.86858,146.4109,153.02095,149.3853,141.86418,148.2937,152.89668,143.77432,148.06021,149.71022,152.64719,148.68086,153.98888,146.45282,149.28693,153.36143,154.75726,152.60023,153.26614,151.76862,147.67259,148.25026,149.43312,154.64946,133.14229,139.95236,146.63863,156.96622,150.68414,152.11913,150.56036,139.04507,133.25516,150.69284,161.99438,155.62022,149.54015,150.05441,151.13547,152.02531,146.62541,148.07626,148.27489,150.86833,151.33792,155.28896,151.88635,146.38246,148.75658,141.06154,144.53767,147.42786,147.21638
1006,147.41895,149.36172,151.06099,148.08607,141.1957,145.2438,150.82211,147.59666,142.09668,153.34491,150.21126,149.6187,154.87445,146.4244,148.68373,154.93535,150.97672,149.91475,154.45372,148.54504,151.03665,151.2342,150.11028,153.82727,134.45277,141.84492,145.88666,148.41966,150.96268,151.59203,149.07303,135.78163,136.31711,139.34447,151.22792,151.93713,148.08746,148.61745,150.96086,151.14864,148.42293,147.7538,147.93973,148.58093,149.78178,155.62955,152.07834,152.4366,147.20258,141.70567,144.88547,154.00464,147.12755
1007,146.23918,149.3616,151.18086,147.90004,142.25023,143.91188,150.8307,153.55208,140.5241,153.60135,149.75458,148.48607,156.0427,144.53793,143.15135,153.82419,151.39313,149.91072,153.59952,153.43784,149.93954,151.57913,150.26219,155.64816,135.90155,143.19238,146.67946,155.24904,147.54312,152.87598,149.87772,132.09546,136.2992,142.9499,152.15463,150.49963,148.10559,148.95601,150.79099,150.70099,147.34583,147.6223,147.02878,147.80954,149.27463,150.69153,151.8273,153.50945,146.16179,142.18773,144.499,155.12762,147.17506
1008,149.54366,149.46399,149.73483,148.75815,143.79971,151.72215,150.48058,153.09529,139.20291,151.50346,149.83372,149.70457,157.49025,144.44621,136.68037,151.38638,149.76666,149.29562,147.40738,149.82487,148.1755,150.45541,150.44315,152.47667,136.58644,144.11119,144.7983,149.04987,151.69612,146.65111,147.29883,129.24234,138.06241,146.2945,147.6984,151.44048,148.04398,148.71185,151.02432,151.07097,148.67154,148.53189,147.54683,146.02336,150.2283,141.85582,148.69118,149.21323,149.05513,142.09795,144.89609,150.33316,147.2141
1009,147.77719,149.35464,147.23044,148.14375,141.81476,148.37424,151.13522,148.90524,132.38968,152.65565,149.42827,150.97783,157.86227,144.2806,143.65479,149.3904,150.98672,149.5852,150.36086,155.7877,152.67142,150.7881,148.017,151.3436,138.57378,143.33827,146.1415,142.18124,152.74416,153.29759,149.79723,126.62757,141.19049,150.30275,151.20494,150.60992,148.30576,149.98097,150.66138,150.54485,151.99942,147.14627,148.78804,144.75305,149.81738,137.53574,151.02753,147.69897,146.06947,141.32756,146.58063,153.1732,147.59393
1010,148.96745,149.52065,148.47072,148.86226,139.00418,150.19615,151.36923,149.44742,141.6023,150.66284,149.30856,151.61377,158.89224,142.79706,152.58125,155.09769,150.2171,151.63731,150.8334,148.90791,153.9681,154.22005,145.33353,152.13274,139.50903,143.65317,147.25565,140.4336,153.45679,153.12134,148.53992,126.23563,141.67038,152.44083,147.56552,150.19232,148.06052,150.88698,150.53891,150.18655,152.63754,146.04568,149.73767,146.52933,151.38556,145.08899,150.15657,144.68391,147.69519,140.33989,147.45576,150.9537,148.02882
1011,152.43495,149.85924,147.81065,149.95883,142.13824,148.67097,150.65556,153.02023,140.02057,147.9242,149.23347,149.88162,160.33401,143.7575,156.06587,153.64763,148.04776,149.7051,150.02457,150.88475,154.26224,150.12971,149.82721,153.7995,141.80072,145.01613,149.08789,147.88817,147.68921,151.15259,148.07661,129.08546,145.11009,153.9444,142.12758,152.83952,148.06612,148.34436,150.69708,150.56798,151.22934,146.19714,148.52217,151.4653,152.6146,147.98416,147.15753,143.36719,148.63654,139.54135,147.87357,144.65497,148.32024
1012,153.9966,149.3069,145.96126,149.33728,143.92085,150.06657,151.19962,149.8404,140.45941,150.4187,148.7702,149.44316,161.4776,149.5385,151.0802,155.10483,149.97878,149.47043,149.08327,150.20363,154.70131,151.67096,142.38254,155.02109,143.71284,143.753,149.11237,155.33572,148.01674,150.97772,149.0837,132.9558,148.58775,152.23033,147.39185,150.183,148.22945,147.95029,150.8205,149.73552,149.23337,151.56602,148.57506,150.13654,150.30421,149.82956,151.18233,142.2894,149.97643,138.7026,148.67938,149.35898,148.93855
1013,152.9242,149.2509,150.62134,150.12556,142.63037,145.15033,150.85175,147.6844,140.96304,149.25589,148.61665,152.80455,162.1485,145.48557,154.28946,149.68402,148.76172,148.04944,147.4379,152.56285,152.80673,152.39795,142.31615,150.37732,144.73949,144.50989,152.38399,149.63667,154.90225,151.29274,150.02681,135.99272,147.39098,150.99475,144.5392,150.7398,148.24365,142.48195,151.38344,149.75188,151.2016,153.62354,153.37471,150.29771,150.37233,149.20029,146.39836,143.85197,146.60994,138.31174,151.84274,145.7507,149.3151
1014,151.36731,149.16792,144.62044,149.70084,144.675,141.64769,151.79362,147.2255,139.61812,151.09996,148.01701,151.46101,162.6355,144.3103,154.72348,149.17332,150.02887,148.65154,148.25815,154.83578,150.06416,152.28769,150.78537,146.01694,147.2953,143.83565,148.36702,148.73045,153.94026,150.6557,150.41843,139.45314,152.73615,152.98938,148.5263,149.41663,148.46967,147.63623,151.54443,148.93002,147.51135,155.3812,150.6212,152.19324,150.38686,152.39406,148.86374,148.6858,144.54736,138.00424,150.65582,148.96915,149.87538
1015,150.38817,149.2856,145.82704,150.53027,137.84715,143.21078,151.73436,145.44656,147.18735,149.14787,147.85739,151.81169,164.10677,144.49144,148.74379,151.33607,149.0916,149.15265,148.92804,155.88863,147.80186,154.50818,145.66783,146.2796,149.06377,144.60025,154.11314,148.08586,154.60129,153.38074,152.3622,142.71617,156.48477,157.2722,145.11143,151.04886,148.38593,145.92531,151.6814,148.68936,154.69868,149.56476,154.31058,153.97499,151.6327,156.14911,147.3038,150.00154,145.7424,138.00047,154.7668,146.27501,150.32785
1016,151.40427,149.10193,151.16246,150.17613,135.87743,143.57652,151.9918,146.57509,150.03929,151.08508,147.249,153.49593,165.31073,143.93158,149.1999,147.39046,149.89272,147.35143,150.00809,151.32547,145.2275,151.94838,145.09041,146.0879,150.38512,144.38004,154.92105,149.39374,158.8721,147.53331,150.99643,145.62862,157.101,150.30121,148.91327,150.78828,148.79018,146.09819,151.16197,148.36946,146.67819,156.86186,156.5191,151.8005,150.40833,150.2376,148.97745,150.69855,145.17209,138.16116,156.348,147.56732,150.78555
1017,148.68188,149.10355,149.76799,150.59297,139.3348,150.29588,152.39755,145.05582,144.20863,150.53094,147.1363,154.08893,166.1632,148.47841,148.83958,148.61555,149.96536,148.79579,147.15695,161.17104,144.07295,150.68376,143.34377,147.66626,152.497,144.62146,153.87424,148.18086,161.90453,144.78157,153.16176,149.30971,161.47664,157.84196,148.08398,149.64505,148.70016,141.17111,150.40007,147.75636,151.92938,149.10602,157.1222,154.05025,151.09337,147.62122,150.2472,149.78047,148.86874,138.09094,157.44952,148.01242,151.35614
1018,150.48843,149.04527,151.01186,150.29805,141.61018,148.75166,152.9368,145.7811,138.07643,152.38094,146.89014,152.28203,167.41449,142.69775,148.81949,153.91402,150.69283,148.24072,149.6863,158.27184,146.5347,150.025,145.3801,148.54619,154.49539,144.39095,150.80006,155.5179,157.47375,148.70134,152.441,152.73372,163.2372,153.08148,150.96959,152.05565,148.8707,144.6635,149.52057,147.15204,146.71106,147.7397,153.46042,151.55031,150.26328,152.30234,153.01605,148.16313,148.65163,138.03691,155.15535,150.09909,151.82796
1019,150.15016,149.0801,150.55077,151.08235,140.92274,150.43477,152.51607,150.17784,147.64258,150.48468,146.96556,152.21152,168.29675,148.29471,148.80858,148.4027,149.79616,148.67326,148.5022,157.37042,146.05711,147.31255,143.5597,147.16563,156.12456,145.3837,152.58754,150.60301,156.37364,149.32126,153.46394,155.84705,163.67603,157.26549,147.67523,150.64468,148.75868,148.0204,149.02766,147.16318,155.42279,148.63158,154.09013,148.89641,150.50278,157.48315,150.58226,149.50468,150.19968,138.07709,155.96082,147.27669,152.16
1020,147.69429,148.95638,149.6892,150.48032,136.84477,152.13063,153.15869,154.95204,150.56543,152.62808,146.72868,150.58084,169.01376,142.90358,148.68668,154.82243,150.74702,148.75262,149.49185,150.47552,148.98099,147.88756,142.12584,154.63895,157.92389,145.04219,153.56616,148.91194,150.9024,148.58052,152.15164,158.86208,166.27985,158.34917,151.38504,150.264,148.99908,147.03395,148.7417,146.48589,153.3692,148.76582,152.47864,151.593,149.58743,148.74709,154.9665,156.17558,150.55173,138.13655,155.7859,150.07222,152.47375
1021,149.91856,148.7966,147.87129,150.26543,138.56165,155.71489,152.96918,151.59186,149.66841,153.223,146.77946,150.47745,167.9514,142.00893,153.02274,148.82974,151.55295,148.9127,149.29579,156.23018,148.12817,150.16885,143.44798,149.56769,159.92111,144.92441,150.14938,158.75226,152.5153,148.12585,153.48323,162.05844,167.13657,154.24567,153.08447,150.28258,149.01459,137.7141,149.17213,146.06949,156.0081,147.81143,150.99464,147.0433,147.98094,149.23674,154.91397,154.66089,151.95462,138.58107,154.46297,152.13907,152.69914
1022,148.09276,148.96204,151.98566,150.72543,146.33029,156.80699,152.6786,152.1188,148.50491,152.31317,146.98216,152.67815,166.9451,141.10843,150.31812,154.97734,150.66539,149.17514,148.15291,155.50383,148.7741,150.47333,142.53423,149.85793,161.63089,145.81236,145.3471,153.38222,158.88701,144.91068,152.08687,164.83075,167.87492,150.15999,150.9353,150.20296,148.89647,149.11588,149.7254,146.0865,154.19478,152.43964,150.82352,155.26732,148.77701,152.06892,155.54958,149.37125,153.17075,139.28577,153.53012,149.77785,152.65033
1023,150.28639,148.96304,153.62183,150.20189,142.5988,151.74457,152.6641,153.02296,154.72748,153.52208,147.11504,152.8844,165.99622,141.80484,154.44644,150.80334,151.26479,148.62592,150.5468,150.60829,148.42389,150.74205,143.28435,152.16861,162.87349,145.90909,149.77628,148.28374,157.49214,148.93309,151.62277,168.89188,166.72072,139.0611,153.25076,149.48436,149.15869,151.46368,150.07753,145.74162,147.9542,149.99965,152.89706,147.31274,147.72302,149.86002,155.69672,144.61467,150.13184,140.25554,155.36684,151.69423,152.5992
1024,148.9186,149.45006,152.51744,151.40152,139.99223,152.09697,151.58769,154.35924,148.52733,149.00261,147.54874,149.69986,165.3128,141.13272,154.29648,145.45216,148.67241,149.12866,149.53162,160.8548,149.53807,149.5123,143.92233,152.12685,164.18498,148.01176,150.43243,145.86841,149.39323,148.28763,152.1511,172.12704,166.21333,144.46452,145.41537,147.88274,148.97476,148.4294,150.1208,146.2801,150.42986,144.95354,149.92673,148.54083,150.49536,149.70111,149.27972,145.00601,150.1503,141.28024,153.62967,144.94446,152.29362
1025,150.36322,149.59688,153.54878,151.26859,139.39685,153.10057,151.39827,151.95328,144.95918,148.8857,147.61911,152.52383,164.16214,142.6222,148.63756,146.07362,148.79953,149.62498,149.59383,161.68561,147.34569,143.301,148.80588,152.22525,165.96887,148.32458,152.34154,151.30519,155.562,151.16232,152.55635,175.25363,164.78873,146.784,145.77432,150.19328,148.99475,144.9565,149.67705,146.06458,149.27322,149.83218,153.6189,150.27109,150.85313,145.8313,148.91353,149.04494,150.6291,142.01172,155.85481,145.61757,152.14487
1026,149.38194,149.82469,153.79326,151.57382,138.43095,154.335,151.11159,149.86452,146.69626,147.79367,147.75342,153.48158,163.42159,143.30269,149.78537,149.24872,148.24524,150.41974,149.62845,157.60657,149.81438,142.58073,143.3931,150.41351,167.26718,149.1391,153.70378,147.0863,156.89377,151.9757,151.5832,172.31534,163.75273,141.76277,144.14433,150.22467,148.98123,144.43362,149.24326,146.05402,147.49261,151.79573,154.93758,149.15515,152.125,147.1322,148.69362,152.44647,151.4771,142.34338,156.66689,144.14726,151.9612
1027,152.5607,149.32512,158.07751,151.72746,136.19957,150.7384,150.64044,149.1554,146.15486,148.24307,147.7899,153.06027,162.59886,143.36447,150.85759,151.61407,148.93845,151.29076,152.74136,153.92635,149.62868,146.08527,143.78815,149.77484,167.77127,149.08534,151.07182,151.00826,157.33131,149.96721,151.02426,168.86523,161.36209,141.93114,145.15358,146.88568,148.815,156.64243,149.17058,145.98186,148.48293,151.0807,153.51448,151.55606,150.28952,151.62833,149.6468,150.74696,149.36026,142.20135,154.78868,145.58139,151.87497
1028,151.08333,149.4638,154.92332,151.54659,135.36168,150.15172,150.47707,149.0233,149.33145,148.30745,147.75682,152.8874,161.7308,144.55595,148.58025,149.553,148.71109,150.50632,152.56325,149.34138,147.87317,149.73341,142.32094,153.06294,168.02695,149.65701,149.57271,150.97047,158.55304,150.24803,149.78595,165.78995,156.96782,150.52545,145.56949,146.18115,149.0382,150.08394,149.19807,145.95384,148.66183,152.81238,153.1374,148.04431,150.52135,149.5323,148.16936,153.86012,148.97418,141.51926,153.32507,145.61938,151.63477
1029,152.2676,149.53131,151.30482,150.97404,140.46217,153.67348,150.59856,148.52478,149.70908,149.56038,147.55704,152.8483,160.8026,148.32094,148.61922,148.92259,149.59131,149.91594,151.80814,152.42902,148.49321,149.14255,143.79424,147.93063,168.81523,149.65176,149.61626,157.27167,158.06853,150.93526,151.14777,162.41904,156.92197,157.80598,148.8103,150.09044,149.30467,148.03838,149.29283,145.76616,147.99939,156.56741,153.0349,150.5245,150.16028,150.96939,150.29791,148.35603,150.89641,140.48756,153.18108,148.39655,151.4507
1030,153.03316,149.37668,149.35588,151.06421,142.73361,149.55602,150.21112,148.06157,149.57164,149.67444,147.51239,152.12505,159.47173,148.70183,150.01509,149.86797,149.46361,149.25748,152.65828,152.26755,145.87378,149.08693,145.05188,147.21695,170.53368,150.13504,146.27771,150.31036,158.95406,157.6096,151.33505,159.46133,154.6162,159.81618,148.94554,151.24669,149.38419,138.80829,149.4791,145.91087,149.42749,150.12529,151.36014,150.52325,149.65526,156.31903,149.65965,151.25743,149.14287,139.5529,151.12102,148.15842,151.12195
1031,149.30106,149.01692,141.03123,150.85643,149.30162,157.5667,150.148,147.78679,149.54453,150.7305,147.54752,150.25955,157.96123,145.36531,157.92273,152.31438,149.8476,148.40654,151.84814,144.07536,148.13327,150.18034,151.15787,154.16739,170.78653,150.36026,152.42613,150.10284,150.62172,154.66745,151.1888,156.08884,153.2093,150.63838,150.50609,151.41861,149.53867,148.42601,149.56534,146.03061,150.10704,154.80267,151.7443,150.14803,148.45389,156.6363,152.32211,149.70435,155.88356,138.76985,152.20233,149.14186,150.73546
1032,158.52855,148.94069,143.95856,151.15971,149.18875,153.87367,149.86618,146.67114,160.44025,149.30167,147.56334,152.61166,157.55598,149.32712,160.03122,143.9508,149.72655,149.64288,152.74298,151.99525,148.55911,151.48027,147.75394,153.08235,170.59213,150.87956,149.43262,160.89857,157.3618,149.39307,151.35043,153.04915,148.6187,148.02725,148.83508,148.78993,149.41542,148.50581,149.37375,146.1145,150.9912,150.53273,152.55716,150.95848,149.08,149.97217,148.3624,149.95256,152.27664,138.37196,151.0557,148.76743,150.3032
1033,157.19089,148.70319,149.4063,149.83037,145.81926,158.2207,150.38045,150.31999,149.94673,152.31293,147.06651,152.17036,157.10246,149.27585,148.7924,145.53734,151.23582,148.73987,151.97467,148.96329,149.4506,147.6256,147.38571,153.89415,171.64272,149.99135,149.93262,157.34491,154.79517,172.1635,152.35637,148.91348,148.7462,149.38809,154.85371,150.01381,149.78543,146.50858,149.05846,145.73329,150.14662,149.3685,151.94144,148.15727,147.59189,148.10667,151.95012,147.49907,154.31076,138.33441,150.8439,153.60759,149.82877
