time,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
498,145.88057,135.40251,148.60425,136.25008,139.39055,132.96675,140.0681,137.2825,132.37962,139.66768,148.55278,144.07321,129.45503,140.01111,140.40527,146.30971,136.99011,142.12038,137.84895,137.92339,140.31998,138.57437,140.66658,133.30649,129.01778,137.31915,144.13274,143.75047,147.21443,141.56882,138.1716,165.76047,147.11354,140.59337,127.35683,142.1426,132.42021,139.63152,127.819176,131.38715,140.30498,140.91692,145.37917,144.79858,143.8339,140.13019,137.98082,139.87804,135.47693,148.28653,145.591,140.4788,167.666
499,143.33582,137.8496,148.96039,139.21587,134.93019,129.60635,142.41295,140.3274,138.54158,145.74997,141.43866,141.86584,128.42227,140.58861,143.51314,146.48514,141.31836,142.2742,137.49675,145.90155,141.01956,137.78705,141.32536,130.09525,132.00752,141.7024,140.45833,140.45787,143.02419,139.53464,141.51643,161.78354,150.57677,141.82349,147.98357,139.42314,138.86932,136.36697,140.79306,134.24165,134.83513,134.43494,141.52463,139.6078,140.9938,139.91391,144.2354,138.45337,132.45021,149.35973,143.35774,136.57413,144.27039
500,144.46513,145.3313,150.64894,137.16586,137.5893,131.79184,141.404,138.83691,140.01915,144.0354,142.45818,141.95656,127.60726,141.99092,151.77908,144.19104,141.01094,143.30824,144.12503,144.34988,143.42693,141.49052,143.00319,129.9748,132.07678,132.76605,142.97458,136.20088,141.07611,139.88445,142.85056,158.63058,152.20897,140.96231,152.27213,138.84198,140.15808,139.02072,147.05602,139.96274,139.61105,142.0286,142.20671,142.58281,140.53864,135.70866,144.88773,138.14676,133.69402,150.42075,144.60933,136.05688,129.54695
501,143.23036,139.4136,146.93724,137.76932,136.59428,139.76894,141.74715,137.7333,140.70328,147.66882,147.01645,138.46576,125.884476,142.19325,139.95511,142.56255,137.70285,143.59424,144.84923,146.7642,139.02681,140.4711,142.05948,130.57533,133.79959,132.68724,144.42378,141.6371,135.61642,139.6274,144.41142,154.67122,154.82788,140.10023,145.20114,139.81758,139.50519,142.37346,140.22273,137.23906,140.36606,142.52861,140.86153,136.05632,138.91899,132.1975,144.88293,140.35634,137.72144,151.18936,144.65656,137.04073,138.80833
502,143.6813,143.9636,140.93858,136.43085,138.4325,139.4634,140.75978,138.56902,140.28062,141.21802,145.75848,137.60916,125.37705,142.3907,136.3477,139.92006,136.39987,138.51018,143.94707,143.33675,135.4165,138.85693,144.05438,128.97598,135.30411,133.43903,143.22813,140.769,135.24702,142.87915,143.05,151.23448,154.72717,140.64886,152.4832,138.89015,140.82199,137.2086,141.91359,140.35652,143.33423,141.94357,140.0753,144.35231,139.59311,129.6769,143.78444,141.18134,137.07515,151.53864,143.9638,136.2454,129.82178
503,145.7503,144.61096,148.4866,134.04222,136.40028,140.11522,139.90553,136.89587,136.76378,141.02869,141.47295,140.59001,124.33516,143.12244,141.51866,142.43137,138.37329,145.10472,142.99345,138.7452,136.52861,138.96167,141.60393,129.71803,136.69702,131.8874,140.46686,138.26434,142.92014,143.34494,140.5459,148.35628,156.23323,138.40881,152.43637,139.01373,141.27249,143.69081,147.98843,139.79898,135.87572,142.20702,141.492,137.77927,139.53085,131.20398,144.70802,139.82574,137.26855,151.71385,144.62196,135.68433,139.97035
504,142.9277,146.80025,146.16728,136.8768,136.05626,139.52505,139.94687,137.00937,141.86307,139.14995,140.91951,140.73306,123.579185,142.09885,143.12477,139.7591,141.70726,143.5176,142.41945,140.12688,139.3914,138.94174,142.0443,132.35461,139.0084,133.75916,138.53304,136.80545,142.62614,139.88039,139.69945,145.92793,157.05121,141.27115,152.53487,138.94344,143.35077,141.05731,146.94196,144.71925,132.50546,147.00648,140.18855,137.51305,140.1438,136.35191,143.88496,140.3382,137.7562,151.74788,143.64243,135.3576,164.0726
505,141.05055,140.32549,148.73634,139.07463,138.21014,141.22868,141.13239,137.10127,139.89421,141.48914,137.47192,139.24506,122.28468,142.09044,139.43126,144.67447,145.52336,140.607,142.02257,142.17271,138.37195,138.42567,142.76585,129.03201,140.6441,134.46088,137.83554,138.60966,140.069,140.54309,140.8654,142.7472,156.69193,139.63133,142.51288,141.97334,140.99721,137.6757,144.96164,142.67041,142.11057,148.22682,138.73505,137.17818,144.01703,138.54323,143.2452,139.19307,139.0822,151.58769,142.60298,133.41159,140.1619
506,143.83627,150.88063,141.87108,141.05556,136.61006,134.89598,139.99757,133.84026,138.90085,135.90671,137.37851,140.07584,121.52426,142.17065,139.65697,142.93906,142.5759,139.04274,139.3682,140.80353,140.13528,139.70958,143.86255,129.40936,142.99747,133.28052,141.50331,142.31247,139.82388,137.60878,138.11122,139.20792,155.55417,141.6094,127.29126,139.00327,140.74368,134.90439,147.82799,136.655,139.88893,147.22157,140.82404,139.23431,144.6154,139.9614,137.93364,138.2133,135.68367,151.68877,144.27245,138.63239,139.82741
507,144.05943,137.26714,141.64046,140.33672,137.78815,139.64493,139.55618,140.21158,140.68265,137.51727,136.12921,141.0709,123.163155,140.43103,139.5876,136.70027,141.25435,144.42401,139.94922,140.58162,138.22533,137.38455,143.20152,131.68068,145.7897,133.73122,142.31654,140.76271,141.6916,142.08667,137.74026,135.32016,154.51982,141.24466,127.724915,138.75894,139.47145,132.43352,144.13441,145.19843,138.94118,141.33931,142.12303,139.40053,143.42035,131.8242,135.14003,140.97496,137.65686,151.73956,144.9458,134.92067,139.2816
508,139.33125,137.71037,142.72742,144.24406,139.20789,139.50902,139.91798,137.84604,138.08052,134.0157,140.10056,140.0972,122.57985,140.38347,139.57904,143.69499,140.15271,139.23215,140.51884,140.55377,141.0591,137.90057,142.94795,132.45622,146.65872,138.27687,144.4999,141.49564,137.90884,141.89697,137.86928,132.39777,153.56616,139.71986,128.40549,144.33473,137.50232,131.54085,135.35588,149.37762,133.78699,141.68448,141.834,136.57938,141.67662,139.6008,138.40518,142.20811,139.07692,150.42896,145.00642,138.731,140.15361
509,139.74205,140.65598,140.69022,146.14207,137.28511,140.3217,140.2182,139.25395,144.47922,141.30872,141.61218,141.01697,124.29769,142.90465,150.91768,137.10556,138.4346,144.80714,140.44695,144.64278,141.0532,139.91159,141.97762,133.0456,148.12537,133.78265,148.69475,133.36852,138.35402,136.63644,139.7132,129.77176,151.07835,140.63019,128.03192,138.71716,142.29259,133.37569,135.25908,152.75778,133.93951,141.26485,144.5123,138.99512,138.92006,135.01558,136.38287,140.08873,139.19357,150.41753,146.73502,137.07729,138.40382
510,137.08829,147.42802,140.10866,139.93092,138.32556,139.5185,139.51416,139.06787,143.78009,139.09189,146.52678,140.1693,124.85702,141.06969,141.50043,140.1155,138.5588,139.75256,139.58353,140.18712,138.9186,142.69363,141.93994,140.2472,150.71729,139.376,148.97575,141.57405,137.18848,142.1549,139.91925,126.52436,149.60245,141.1699,128.0841,138.40681,136.99571,137.20413,133.83174,140.5752,137.38614,139.74513,144.20822,139.23732,139.93938,137.52202,136.56166,140.07755,140.135,150.32797,146.35121,135.21826,138.04147
511,139.3033,146.73697,139.57782,140.02144,136.56233,134.87906,139.47118,135.47372,143.70021,140.94626,139.27586,141.59499,125.3601,140.77284,136.05745,137.1498,144.27177,144.81754,139.2487,139.70476,139.33353,144.202,145.529,139.37944,151.55061,135.18384,148.75166,133.76335,140.04517,143.09009,139.89464,122.45501,147.60823,148.98322,135.60233,142.33656,136.41385,144.21304,135.80695,147.41144,136.6816,148.71765,145.2302,139.39827,139.7663,141.63315,136.98024,136.71474,137.78578,150.56488,146.48055,135.05276,126.928635
512,143.58498,140.36179,139.46634,142.33249,144.42079,134.413,140.1409,136.9743,140.28868,142.06865,138.95763,141.73015,126.99944,140.3327,133.8475,143.156,146.28151,145.20743,140.48695,145.74654,142.59338,148.55579,144.89621,129.81929,153.22354,136.1538,148.49214,145.38673,138.961,138.25499,140.97533,120.21797,144.15657,142.89992,127.50499,138.2325,134.99425,145.7602,145.7523,145.11113,133.4624,147.24348,144.644,137.69795,144.23985,145.29663,137.17851,137.66248,137.60242,150.15213,145.26122,140.37988,126.07128
513,142.71988,140.32556,147.09186,138.02083,146.59903,139.54146,141.34433,136.34695,138.33182,137.86426,138.43423,141.26125,127.88971,145.33134,136.76764,151.298,145.07846,145.41861,140.29318,145.96805,141.91621,148.2108,146.56772,130.51456,154.60585,138.80273,143.65727,142.58072,140.26715,140.80222,142.95203,116.92701,141.71481,138.44987,148.16301,137.90228,137.28087,141.31216,143.88544,144.2342,134.97011,139.26236,142.28609,139.52408,147.1721,147.45859,143.79576,140.51466,140.55318,148.15103,142.41315,136.76079,133.54225
514,146.93407,141.96858,141.40564,144.46983,146.99516,144.38844,141.0558,142.593,137.814,137.39293,148.90883,141.08687,129.80515,138.85722,135.39082,144.44376,146.89497,143.80168,143.54588,146.76309,139.19199,138.6415,142.1019,132.49596,155.77876,136.98746,143.09933,139.52022,140.87065,133.88095,142.59561,117.87377,138.87341,141.883,144.92812,138.06549,145.9149,137.93973,140.46175,140.783,135.52545,141.72316,142.19241,137.5454,139.5942,146.78645,143.17242,139.68552,143.24744,150.7601,141.61774,141.00221,97.53806
515,147.19194,138.21986,140.1618,136.85036,145.05777,144.40013,139.9418,133.90929,138.27629,133.73605,146.55225,141.07338,129.80685,140.56532,142.4934,140.12439,145.00893,145.4346,141.81848,141.56479,140.19696,142.3208,150.1906,133.89159,156.71118,138.47488,140.24046,144.07193,141.77577,132.45393,142.13995,120.41037,136.581,140.92145,153.37242,147.07445,141.99304,146.61165,130.75613,140.65138,137.74606,138.59538,140.90764,135.92233,141.07204,146.25134,142.50328,139.85028,142.98036,150.83113,139.82385,138.06387,112.141624
516,147.72528,140.53691,132.73047,138.75032,139.79382,145.07178,141.26077,135.49553,138.6094,134.88168,144.24394,138.97197,130.13492,146.46301,139.60338,141.87257,146.37134,145.31259,141.5517,147.42784,141.17679,139.04596,147.52655,133.55527,158.2805,138.88972,136.00572,143.15839,138.5708,141.96323,142.42426,123.75211,133.38771,142.22684,144.37886,138.2044,144.53241,136.80894,128.71642,140.66045,139.89108,124.25919,136.9952,136.178,142.99449,142.06848,142.46034,135.08566,141.08292,147.89584,135.99211,140.12332,138.66452
517,144.33669,138.37837,132.35168,134.00728,142.13321,143.27629,139.60954,138.06964,134.28757,136.01648,138.99493,137.36531,132.83864,138.97041,139.41919,138.37517,139.60146,146.37605,141.46358,141.54861,139.33023,140.03581,146.57042,132.4894,159.12392,142.18552,134.88487,142.96988,136.08958,137.56483,141.57176,126.89629,131.61038,136.4914,152.45651,142.89207,150.93698,143.01689,133.32527,147.79324,140.15144,133.09093,135.37213,132.08179,141.29903,137.1651,141.01802,140.2174,139.87318,148.56108,134.4534,137.23444,123.105225
518,143.94144,140.37033,133.77733,139.66568,142.35953,144.25758,140.49675,142.89449,138.63466,140.7942,138.4201,138.4425,132.61218,139.26234,139.42282,146.65735,140.80962,145.94154,142.63861,140.43205,139.62866,132.77928,147.45468,133.612,160.36816,141.21825,134.50096,140.47435,137.75291,142.43155,140.82072,130.39583,129.63191,137.10753,142.53061,144.9693,142.4919,143.90723,136.66457,143.37987,141.21407,137.74907,135.78033,138.96432,139.17136,141.56561,142.58386,139.12854,141.42259,149.55698,134.15683,136.56956,172.10464
519,148.43382,137.45973,135.17087,146.15501,141.89595,144.78613,140.11707,144.9281,141.73079,143.68692,142.86583,140.60097,133.6321,141.65764,138.14206,138.76572,136.59164,139.66411,141.18898,140.31061,143.01735,133.04144,143.52824,133.66212,159.97601,141.01941,136.98637,142.57755,139.32191,143.49194,143.0641,133.15582,128.17279,136.81381,152.73547,143.88693,142.35532,140.60478,135.29826,143.33717,140.24641,139.47102,137.93102,133.35461,140.72284,140.68301,141.71179,138.83893,141.8709,150.53981,135.58675,137.85622,117.32126
520,150.9492,139.34538,139.82828,146.84654,140.73462,142.1238,139.84833,141.09485,139.5099,141.44717,139.93279,140.02689,135.43967,141.10754,144.53868,140.80789,139.2347,142.28648,140.10948,136.82854,141.51932,139.8603,146.88907,132.73889,161.38484,141.44426,135.63979,139.7462,139.9367,128.96393,138.61708,136.89546,125.60589,140.77887,136.75676,142.82541,150.30714,143.30756,134.69733,142.57278,141.07765,139.19617,137.362,137.95517,142.63614,137.51245,137.61705,141.0397,139.55371,150.98064,134.3929,137.4335,141.6597
521,147.49368,133.72229,139.7283,141.65216,139.40752,142.26895,140.379,142.00581,137.10405,139.69356,138.31638,140.13797,135.47743,141.03743,139.39357,140.53392,140.82304,141.47285,139.80225,139.22116,140.09644,131.96962,146.3327,134.70993,160.62715,139.01677,137.73524,140.37581,139.72339,143.45079,139.46815,139.94229,125.092354,139.74666,138.00383,142.30576,140.23172,138.23367,135.88568,139.86993,137.42468,138.76454,138.53938,136.56873,144.3744,139.68289,137.62611,144.09604,140.32695,151.17134,135.41833,138.0984,149.5062
522,145.58691,137.99867,139.57735,137.1724,137.08498,140.95525,140.73181,143.08478,143.28609,139.90382,137.95804,139.14781,136.1919,141.79716,139.43393,135.71501,138.74774,140.85796,141.44249,141.27225,139.51518,133.21387,146.39977,133.8554,161.27104,141.31416,138.17079,142.82458,137.6352,133.3941,139.68687,143.63194,124.50087,140.80782,136.94539,138.01463,140.3548,138.57442,136.26004,142.76701,140.92645,135.4978,137.96088,141.64203,144.835,130.00356,136.13098,142.62842,137.93546,151.34178,134.97746,140.27878,174.0757
523,147.54468,147.99788,147.63177,142.20285,140.23395,142.99155,141.07228,142.37167,143.4021,140.55107,137.77417,140.97961,138.32819,141.598,139.41246,142.06061,140.1945,141.47873,140.15205,141.94379,143.17392,140.06454,146.25494,134.92229,161.68573,139.15134,141.51237,142.17705,138.82909,136.13193,139.57812,146.01471,124.51327,137.44736,128.63324,139.52904,141.77716,138.56532,144.46553,147.41687,140.23138,134.44379,140.42708,141.37967,144.88667,132.63905,135.97588,140.21078,139.99689,151.00627,137.0707,139.1166,142.91946
524,151.41118,139.38036,147.09738,143.18803,140.02766,144.3414,141.24658,143.82574,137.40776,145.49443,137.68408,142.22418,138.51997,143.51614,145.5668,141.02014,139.91739,140.0962,140.40503,142.15512,142.4748,137.99106,145.0127,133.62697,161.53995,145.26254,141.69691,142.82536,141.62442,143.63982,141.08661,149.96599,125.19519,141.58342,128.76936,143.01498,148.21118,143.1129,139.95944,146.69089,140.36429,141.59398,141.76219,141.00537,143.60046,138.22478,135.77217,139.70805,141.68437,150.69028,138.05637,140.21259,112.45281
525,150.01704,136.44106,139.93292,142.07022,142.5828,140.90248,141.21878,145.1775,142.40239,141.79918,140.95798,144.07098,140.31656,143.98505,142.52686,137.18233,142.04158,140.88486,141.50423,141.71602,140.79115,142.1839,142.78758,133.82901,161.06938,149.39406,142.25238,147.84497,146.05229,137.96613,142.14774,153.11716,125.42056,134.82341,137.72665,142.10493,140.01741,144.2842,152.53029,145.6844,143.07959,141.60283,143.7893,141.25446,142.24037,137.83818,135.8656,142.44264,139.88426,152.21613,139.39482,139.33342,150.60583
526,148.77277,138.92159,142.73253,142.14766,142.91153,140.20308,142.5783,142.83592,143.50224,140.47174,142.23154,141.62354,141.48059,144.12755,134.00766,135.84955,140.6418,140.49979,141.7495,141.12286,139.00679,145.9187,146.34003,138.36867,161.08582,147.75912,140.94104,143.08711,142.19276,141.56143,140.79381,154.83551,126.579994,141.18958,138.10568,137.74019,149.41872,144.14932,146.27237,136.49043,140.13716,138.64697,141.54547,140.48154,144.83032,132.42654,135.67212,142.53528,139.01323,151.3999,138.06776,140.8995,144.25171
527,150.38936,137.32083,140.00496,145.90457,142.03056,144.68951,141.98012,141.56435,140.55582,144.0158,141.1298,141.30605,141.64056,143.6064,137.40068,145.14496,138.22336,140.33661,142.31325,141.90823,140.73747,145.72624,146.18552,145.95847,160.3997,144.45468,138.98135,140.38934,141.78474,141.28708,142.27756,159.56566,129.82254,141.08751,142.58464,142.1588,140.9213,139.82544,146.52428,137.77464,139.54475,147.51762,140.11029,140.62833,140.15866,140.6058,142.23189,142.49725,143.49394,150.96916,137.58487,140.70186,157.46315
528,142.90254,143.48071,140.13478,140.78914,144.5614,149.27339,143.53136,142.41032,137.4498,142.34491,136.37917,143.58522,143.16779,146.39745,139.5772,142.60063,140.26804,141.95406,142.54897,147.75105,143.62291,143.62534,143.53932,138.21815,160.07988,138.70781,138.23386,149.28062,145.64236,142.66652,145.90892,163.03671,129.84833,151.98752,145.64127,143.42484,152.35426,145.99364,142.5342,145.14656,146.09157,140.09637,141.25139,138.30286,142.60612,142.00262,143.36887,138.97246,145.38693,151.61668,138.11862,140.99727,143.3305
529,144.89423,151.00616,142.41193,144.23257,141.28812,148.30032,140.86295,137.83282,136.22693,142.63284,143.54346,143.28554,144.44775,143.88293,139.91527,136.51974,139.80469,140.74007,142.35046,144.61331,141.23213,141.03664,143.53697,138.26549,159.00378,141.72104,138.24486,142.99522,146.67827,143.32253,144.45241,165.91728,133.73907,141.9536,154.30588,138.25626,156.5735,142.09695,142.51993,145.64345,142.81227,133.59175,141.71791,135.19412,143.643,130.65704,143.50215,141.99797,142.98265,151.84825,139.22871,142.05948,143.14636
530,144.25899,138.82616,147.6881,140.28198,139.5192,142.22363,142.15343,137.56494,138.25722,143.65434,139.56668,139.27148,144.43544,143.54633,141.88135,136.27867,139.83578,140.01585,142.94711,141.73047,143.75644,140.92958,143.24702,145.63225,158.7708,142.66861,138.6704,137.89906,136.91159,142.97139,143.80843,162.74106,135.68022,141.74664,153.1792,138.22426,150.55334,144.15816,147.23488,149.01854,140.8453,133.65952,138.03702,136.2163,141.58241,141.37675,143.42776,143.06575,141.98444,151.80724,137.62694,141.1882,142.94907
531,144.28114,134.21138,147.26988,142.39783,143.4552,139.63098,144.04747,140.31084,133.88382,145.38316,138.8663,138.20456,146.41943,142.99605,132.05879,141.70282,142.96576,141.01411,142.8405,148.82469,141.78168,139.59767,141.82289,138.50426,157.05101,140.01988,140.06737,142.57837,134.99033,142.62112,144.36035,159.4897,138.53275,143.32906,145.88237,138.07613,147.2744,143.5908,139.37805,147.35951,140.57549,141.10979,138.01389,139.40895,147.80373,131.25388,142.49313,139.59282,138.60063,151.51405,138.54579,141.90518,130.2919
532,141.13396,136.38159,147.86655,145.06198,140.65018,145.84549,142.4001,139.8909,138.26337,140.70543,136.82983,136.46428,146.23169,144.16335,139.29497,141.54752,139.92207,141.76526,140.82721,142.1752,144.05193,139.33783,143.94724,139.59206,155.95857,146.61931,138.15288,132.36337,130.79752,146.75754,143.30069,155.25888,141.66559,141.68483,153.31032,138.198,141.43155,144.0558,142.42653,149.6557,140.7859,146.50546,135.1779,141.59799,146.22572,144.1055,144.31133,140.1885,143.62813,151.117,137.19286,142.38513,158.34265
533,141.59187,141.34465,143.61543,144.85678,138.18814,139.12357,143.98291,138.18562,129.8192,147.3206,136.47989,139.33707,147.49652,142.8363,139.82751,145.32236,141.10162,140.71959,137.0882,144.30591,142.2057,136.93439,143.43765,146.44925,155.32396,145.91873,140.93684,138.36005,136.7581,142.36658,142.61433,151.94089,144.10255,140.2105,144.8809,137.96895,129.60939,143.23982,142.04001,143.30658,135.85143,146.11879,139.27843,137.73346,146.007,140.8547,144.35182,137.95473,140.40744,151.15176,140.68594,141.47893,137.04668
534,145.30856,141.73705,144.98575,141.0732,141.85475,138.1018,143.0478,138.9911,135.2422,141.28435,137.10623,139.56425,149.17842,145.08833,137.90765,134.49722,140.90596,140.15242,140.12862,141.46811,142.70279,141.29207,141.6042,140.11935,152.97481,141.52826,143.15121,140.30293,136.0747,148.74944,141.3477,150.25298,147.11934,139.50325,136.83496,138.06332,135.13213,147.56113,143.28256,142.37787,136.8589,147.5529,140.28902,139.89587,142.17853,145.13962,138.22945,137.03172,140.14278,150.21223,142.40663,142.34126,144.59764
535,141.15034,143.31464,140.85817,139.8896,141.84511,136.75322,143.73068,138.78633,137.0584,141.11813,133.75342,139.41203,149.84956,145.76195,137.69354,139.63097,139.99387,140.8182,137.63307,149.00653,141.33485,140.6263,141.58655,145.37756,151.50893,143.91722,142.26935,140.22751,137.11188,146.5253,141.16064,146.03603,149.73022,141.91449,129.00381,137.99532,137.78497,140.44794,141.70694,146.10474,134.3705,145.12564,140.22823,141.78662,144.63074,145.38208,138.15016,138.94467,139.91632,149.86908,142.74931,143.86308,140.18806
536,145.07939,138.49811,144.93716,146.37419,138.52007,140.55336,143.57224,138.16518,137.05255,144.75705,137.84825,140.57211,150.56776,144.18604,137.36386,138.5664,147.98991,141.60806,136.7361,141.9922,141.48636,139.72832,141.59908,139.37514,149.99075,141.13095,142.26686,151.93733,139.51741,148.84828,140.77835,143.64883,151.65622,142.1024,129.53577,138.10724,141.30937,142.38248,142.05779,140.37215,139.78847,142.06854,141.18388,140.16313,143.8513,141.17387,138.74564,140.07196,140.51483,149.51219,143.74298,141.2246,126.10002
537,145.27277,141.46727,141.99603,150.83112,136.58893,138.76297,143.99702,138.17464,137.63466,144.26294,134.44473,139.93684,151.26321,145.8642,139.9721,140.6644,143.56471,141.7678,138.5795,141.81665,141.86116,141.72668,143.2025,139.53374,148.27518,135.28987,140.60843,140.41554,138.6856,142.05296,141.47733,140.50633,153.92265,138.36359,128.52791,138.03836,146.13809,136.13574,145.31218,145.08717,146.2452,140.67064,139.8307,141.64786,140.89534,139.1394,139.58632,139.10637,138.84111,148.98137,143.09244,142.91106,141.69302
538,145.66103,141.11868,142.59818,151.58392,141.04802,146.9424,142.45477,137.2883,139.10449,144.90274,132.11426,141.97127,152.51591,140.7222,143.11395,141.51854,142.33783,140.91391,137.6928,134.85698,139.79143,142.86336,143.69215,138.4228,146.4649,143.46057,139.6607,143.09773,144.59503,146.24998,141.16455,135.94522,155.0971,139.11557,135.27321,138.3013,150.27388,130.81108,146.6828,144.24931,151.90637,129.84898,141.7461,142.83347,140.7704,142.60832,141.8599,143.60959,144.13545,151.67287,144.35294,143.64233,159.1034
539,140.94028,144.12408,144.58057,151.51195,140.27547,140.6701,143.80501,133.24083,145.32492,141.15173,139.2693,140.92664,154.10568,146.91594,142.60602,136.92365,142.42581,141.02289,136.31758,142.99481,139.2846,143.56715,143.32214,145.73024,144.73062,144.6165,139.43892,145.08394,143.58755,142.99944,139.43108,132.83963,156.76276,145.49359,128.31548,138.22784,147.19875,138.54266,148.38528,144.40044,140.045,131.85645,141.1169,142.56236,137.48851,141.17635,139.24014,142.44576,141.2555,146.76709,144.23038,143.94328,156.98985
540,141.61562,141.50517,138.87743,152.93321,134.77373,138.16129,143.3895,134.42136,138.77344,139.88855,135.43622,140.786,155.10379,142.44522,142.58345,141.29079,142.28362,141.68332,139.09915,139.91518,141.20692,142.17267,143.72641,145.70708,143.36543,144.7314,139.6093,146.1215,141.78625,142.77277,138.7271,131.05469,157.71344,146.38333,129.47256,138.11197,149.78017,146.30843,143.76991,144.6969,144.73381,140.7408,140.44638,142.53012,136.64946,136.86826,140.54405,138.28685,138.73384,151.50732,144.16911,142.3379,139.70099
541,140.65648,141.27632,142.64204,142.13878,133.02461,142.83769,143.54251,133.45564,139.03355,142.23265,140.1575,141.19498,156.40585,145.73047,142.15701,140.15764,140.58488,141.45634,139.68085,142.66853,141.43723,143.20035,142.74414,146.26366,141.14696,140.8881,139.77573,143.86043,142.6251,147.04628,143.02364,127.83071,157.83693,140.54024,153.78633,138.75508,147.57784,146.5307,142.37254,143.7612,140.11134,134.11201,140.91124,142.98737,141.4003,138.81465,146.56607,136.0046,141.48547,142.52014,144.49344,142.23466,139.52856
542,144.6156,141.34793,144.99477,142.29135,133.08994,142.96927,142.99814,137.13039,134.25563,139.84143,136.1193,145.06558,156.97913,143.02792,140.76176,141.1402,139.90428,139.49495,140.35303,140.7111,143.65663,143.65886,142.05934,146.31848,138.86569,142.08868,139.29224,139.00159,149.57375,145.47154,141.74834,124.4849,157.97984,142.64296,153.25594,138.9213,142.81624,140.1409,141.18832,144.41585,140.92484,140.99246,143.55878,141.8398,144.60596,140.63402,146.29971,138.744,141.76935,152.01015,146.02844,143.90384,121.410286
543,140.77216,139.73636,142.18755,148.13028,133.84792,142.2484,141.27586,137.37848,137.44777,141.49332,137.27426,145.2022,158.13681,144.29987,144.32787,138.63716,139.41893,141.0202,138.23285,133.43567,140.98544,142.34798,143.01051,145.73917,138.1552,145.21126,143.23563,139.10202,149.40337,144.70804,141.28131,119.59095,157.04105,143.68448,153.8901,139.2354,139.58388,145.24272,146.57343,142.29735,142.47307,141.10973,145.78654,139.2462,141.5857,138.87253,145.57849,140.30223,141.51753,131.43752,147.83426,145.34404,139.88011
544,138.60774,142.05217,141.60547,146.35028,131.12811,144.37271,142.82048,136.70345,139.62248,143.57948,140.9286,146.42978,158.40855,144.96777,148.31425,138.03828,138.45892,140.04712,139.06306,142.40613,147.33145,142.63539,144.25711,137.9442,136.26355,143.23503,145.58669,137.26523,148.22527,145.5766,145.18933,118.271866,155.39659,142.54597,153.94344,139.51231,142.53511,140.04916,140.05606,144.59595,140.86108,146.35185,146.6539,141.01215,141.10399,150.24458,146.0672,139.45886,143.35617,131.71346,148.37953,145.91452,148.63548
545,145.49973,141.00685,155.79623,143.27115,134.69876,149.05072,140.41478,136.97346,141.93486,143.64427,142.29015,148.3962,159.5042,143.6205,140.73807,135.67111,139.23123,139.80807,138.02248,134.29987,147.67065,142.62672,144.48474,146.45119,134.5918,144.03719,148.99127,139.15927,150.7429,152.36693,142.90341,118.08242,155.0242,143.79726,154.28954,140.12431,150.41638,144.16837,139.12971,145.72353,143.77206,141.80083,149.8535,136.62434,138.81046,140.90237,146.34845,142.3473,146.3782,132.0183,150.8528,145.89337,140.29622
546,138.70763,139.31456,156.31519,136.10023,136.98122,138.05435,141.169,134.5786,138.60622,146.00146,139.19624,147.2574,160.56125,142.89218,136.07878,142.35817,140.8496,140.51016,139.32794,136.1215,147.52643,144.4986,144.22757,145.87442,130.89394,142.12074,149.96289,140.21759,148.22586,142.40091,141.4446,120.92246,153.29263,145.88013,136.9769,140.03989,145.04074,140.37318,136.2761,144.43156,139.11617,140.51512,149.37386,141.15428,141.60216,151.56334,142.76576,145.79713,141.99994,131.47151,150.36586,146.5659,127.180145
547,136.86133,137.23318,142.36035,141.42046,136.30699,137.86223,140.94095,134.43729,140.58124,137.4908,138.77888,144.01448,158.76974,143.39633,138.64882,146.76509,135.5613,139.22424,140.3171,134.72903,145.12082,140.95718,143.70999,140.58943,130.92865,140.25104,149.68651,139.03328,142.76476,154.16,141.70534,124.61381,150.39355,141.49144,154.0165,140.46227,143.44208,140.41444,150.24503,137.4701,136.7906,140.34227,146.8869,140.45297,139.87077,149.9658,146.44252,143.20563,140.91656,131.68607,148.2855,144.10672,144.50893
548,141.04234,137.6294,149.04562,141.40483,136.83745,136.5621,140.34966,130.97536,140.12997,138.33623,140.48604,142.10399,158.43762,143.7699,140.85637,142.79475,140.10226,141.46373,141.49593,137.01665,143.47203,145.12315,144.23634,148.21544,130.37952,141.3187,145.90654,139.40495,141.65953,142.28864,138.52579,128.02734,148.32248,147.87672,129.27768,141.01753,143.75626,140.49197,149.45552,140.7553,142.71663,141.41025,144.18878,142.04897,141.53607,142.43724,139.54507,143.01372,139.53825,131.76822,145.46149,147.29134,140.02109
